,year,sport,discipline,athlete,country_code,gender,event,medal,medal_value
13257,1972,Equestrian,Jumping,"CHAPOT, Frank Davis",USA,Men,team,Silver,2
13256,1972,Equestrian,Jumping,"WINKLER, Hans GÃ¼nter",FRG,Men,team,Gold,3
13255,1972,Equestrian,Jumping,"WILTFANG, Gerhard (Gerd)",FRG,Men,team,Gold,3
13271,1972,Fencing,Fencing,"KULCSAR, GyÃ¶zÃ¶",HUN,Men,Ã©pÃ©e team,Gold,3
13160,1972,Canoe / Kayak,Canoe / Kayak F,"FILATOV, Yuri",URS,Men,K-4 1000m (kayak four),Gold,3
13238,1972,Equestrian,Eventing,"MEADE, Richard John Hanray",GBR,Men,team,Gold,3
13158,1972,Canoe / Kayak,Canoe / Kayak F,"SÃBY, Egil Wike",NOR,Men,K-4 1000m (kayak four),Bronze,1
13064,1972,Basketball,Basketball,"EDESHKO, Ivan",URS,Men,basketball,Gold,3
13063,1972,Basketball,Basketball,"DVORNY, Ivan",URS,Men,basketball,Gold,3
13062,1972,Basketball,Basketball,"BOLOSHEV, Aleksandr",URS,Men,basketball,Gold,3
13061,1972,Basketball,Basketball,"BELOV, Sergei",URS,Men,basketball,Gold,3
13060,1972,Basketball,Basketball,"BELOV, Aleksandr",URS,Men,basketball,Gold,3
13059,1972,Basketball,Basketball,"VARONA VARONA, Oscar",CUB,Men,basketball,Bronze,1
13065,1972,Basketball,Basketball,"KORKIYA, Mikhail",URS,Men,basketball,Gold,3
13058,1972,Basketball,Basketball,"URGELLES GUIBOT, Alejandro",CUB,Men,basketball,Bronze,1
13056,1972,Basketball,Basketball,"ROCA BRUNET, Juan",CUB,Men,basketball,Bronze,1
13055,1972,Basketball,Basketball,"PEREZ ARMENTEROS, Conrado",CUB,Men,basketball,Bronze,1
13054,1972,Basketball,Basketball,"HERRERA TABIO, Ruperto",CUB,Men,basketball,Bronze,1
13053,1972,Basketball,Basketball,"HERRERA MARTINEZ, Tomas",CUB,Men,basketball,Bronze,1
13052,1972,Basketball,Basketball,"DOMECQ FORTUONDO, Juan Carlos",CUB,Men,basketball,Bronze,1
13051,1972,Basketball,Basketball,"CHAPPE GARCIA, Pedro",CUB,Men,basketball,Bronze,1
13057,1972,Basketball,Basketball,"STANDARD JOHNSON, Franklin",CUB,Men,basketball,Bronze,1
13066,1972,Basketball,Basketball,"KOVALENKO, Sergei",URS,Men,basketball,Gold,3
13067,1972,Basketball,Basketball,"PAULAUSKAS, Modestas",URS,Men,basketball,Gold,3
13068,1972,Basketball,Basketball,"POLIVODA, Anatoli",URS,Men,basketball,Gold,3
13083,1972,Basketball,Basketball,"RATLEFF, William Edward",USA,Men,basketball,Silver,2
13082,1972,Basketball,Basketball,"MCMILLEN, Charles Thomas",USA,Men,basketball,Silver,2
13081,1972,Basketball,Basketball,"JOYCE, Kevin Francis",USA,Men,basketball,Silver,2
13080,1972,Basketball,Basketball,"JONES, Robert Clyde",USA,Men,basketball,Silver,2
13079,1972,Basketball,Basketball,"JONES, Dwight Elmo",USA,Men,basketball,Silver,2
13078,1972,Basketball,Basketball,"HENDERSON, Thomas Edward",USA,Men,basketball,Silver,2
13077,1972,Basketball,Basketball,"FORBES, James Ricardo",USA,Men,basketball,Silver,2
13076,1972,Basketball,Basketball,"DAVIS, Kenneth Bryan",USA,Men,basketball,Silver,2
13075,1972,Basketball,Basketball,"COLLINS, Paul Douglas",USA,Men,basketball,Silver,2
13074,1972,Basketball,Basketball,"BURLESON, Thomas Loren",USA,Men,basketball,Silver,2
13073,1972,Basketball,Basketball,"BREWER, James Turner",USA,Men,basketball,Silver,2
13072,1972,Basketball,Basketball,"BANTOM, Michael Allen",USA,Men,basketball,Silver,2
13071,1972,Basketball,Basketball,"ZHARMUKHAMEDOV, Alzhan",URS,Men,basketball,Gold,3
13070,1972,Basketball,Basketball,"VOLNOV, Gennadi",URS,Men,basketball,Gold,3
13069,1972,Basketball,Basketball,"SAKANDELIDZE, Zurab",URS,Men,basketball,Gold,3
13050,1972,Basketball,Basketball,"CANIZARES POEY, Rafael",CUB,Men,basketball,Bronze,1
13049,1972,Basketball,Basketball,"CALDERON GOMEZ, Miguel",CUB,Men,basketball,Bronze,1
13047,1972,Athletics,Athletics,"DREHMEL, JÃ¶rg",GDR,Men,triple jump,Silver,2
13046,1972,Athletics,Athletics,"SANEEV, Viktor",URS,Men,triple jump,Gold,3
13026,1972,Athletics,Athletics,"BAUMGARTNER, Hans",FRG,Men,long jump,Silver,2
13025,1972,Athletics,Athletics,"WILLIAMS, Randel Luvelle",USA,Men,long jump,Gold,3
13024,1972,Athletics,Athletics,"ROBINSON, Arnie",USA,Men,long jump,Bronze,1
13023,1972,Athletics,Athletics,"TODTEN-HEIN, Jaqueline",GDR,Women,javelin throw,Silver,2
13022,1972,Athletics,Athletics,"FUCHS, Ruth",GDR,Women,javelin throw,Gold,3
13021,1972,Athletics,Athletics,"SCHMIDT, Kathryn Joan",USA,Women,javelin throw,Bronze,1
13020,1972,Athletics,Athletics,"LUSIS, Yanis",URS,Men,javelin throw,Silver,2
13019,1972,Athletics,Athletics,"WOLFERMANN, Klaus",FRG,Men,javelin throw,Gold,3
13018,1972,Athletics,Athletics,"SCHMIDT, William David",USA,Men,javelin throw,Bronze,1
13017,1972,Athletics,Athletics,"BLAGOEVA-DIMITROVA, Yordanka",BUL,Women,high jump,Silver,2
13016,1972,Athletics,Athletics,"MEYFARTH, Ulrike",FRG,Women,high jump,Gold,3
13015,1972,Athletics,Athletics,"GUSENBAUER-MAJDAN, Ilona",AUT,Women,high jump,Bronze,1
13159,1972,Canoe / Kayak,Canoe / Kayak F,"DIDENKO, Valeri",URS,Men,K-4 1000m (kayak four),Gold,3
13014,1972,Athletics,Athletics,"JUNGE, Stefan",GDR,Men,high jump,Silver,2
13013,1972,Athletics,Athletics,"TARMAK, Yuri",URS,Men,high jump,Gold,3
13027,1972,Athletics,Athletics,"SURANOVA, Eva",TCH,Women,long jump,Bronze,1
13084,1972,Boxing,Boxing,"EVANS, Ralph",GBR,Men,- 48kg (light-flyweight),Bronze,1
13028,1972,Athletics,Athletics,"ROSENDAHL, Heidemarie",FRG,Women,long jump,Gold,3
13030,1972,Athletics,Athletics,"WOLDE, Mamo",ETH,Men,marathon,Bronze,1
13045,1972,Athletics,Athletics,"PRUDENCIO, Nelson",BRA,Men,triple jump,Bronze,1
13044,1972,Athletics,Athletics,"HELMBOLD-GUMMEL, Margitta",GDR,Women,shot put,Silver,2
13043,1972,Athletics,Athletics,"CHIZHOVA, Nadezhda",URS,Women,shot put,Gold,3
13042,1972,Athletics,Athletics,"CHRISTOVA-TODOROVA, Ivanka Mikailova",BUL,Women,shot put,Bronze,1
13041,1972,Athletics,Athletics,"WOODS, George Roger",USA,Men,shot put,Silver,2
13040,1972,Athletics,Athletics,"KOMAR, Wladyslaw",POL,Men,shot put,Gold,3
13039,1972,Athletics,Athletics,"BRIESENICK, Hartmut",GDR,Men,shot put,Bronze,1
13038,1972,Athletics,Athletics,"SEAGREN, Robert Lloyd",USA,Men,pole vault,Silver,2
13037,1972,Athletics,Athletics,"NORDWIG, Wolfgang",GDR,Men,pole vault,Gold,3
13036,1972,Athletics,Athletics,"JOHNSON, Jan Eric",USA,Men,pole vault,Bronze,1
13035,1972,Athletics,Athletics,"ROSENDAHL, Heidemarie",FRG,Women,pentathlon,Silver,2
13034,1972,Athletics,Athletics,"PETERS, Mary",GBR,Women,pentathlon,Gold,3
13033,1972,Athletics,Athletics,"POLLAK, Burglinde",GDR,Women,pentathlon,Bronze,1
13032,1972,Athletics,Athletics,"LISMONT, Karel",BEL,Men,marathon,Silver,2
13031,1972,Athletics,Athletics,"SHORTER, Frank Charles",USA,Men,marathon,Gold,3
13029,1972,Athletics,Athletics,"CHRISTOVA-YORGOVA, Diana",BUL,Women,long jump,Silver,2
13085,1972,Boxing,Boxing,"RODRIGUEZ CAL, Enrique",ESP,Men,- 48kg (light-flyweight),Bronze,1
13048,1972,Basketball,Basketball,"ALVAREZ POZO, Miguel",CUB,Men,basketball,Bronze,1
13087,1972,Boxing,Boxing,"KIM, U Gil",PRK,Men,- 48kg (light-flyweight),Silver,2
13138,1972,Canoe / Kayak,Canoe / Kayak F,"SHAPARENKO, Aleksandr",URS,Men,K-1 1000m (kayak single),Gold,3
13137,1972,Canoe / Kayak,Canoe / Kayak F,"CSAPO, Geza",HUN,Men,K-1 1000m (kayak single),Bronze,1
13136,1972,Canoe / Kayak,Canoe / Kayak F,"PATZAICHIN, Ivan",ROU,Men,C-2 1000m (canoe double),Silver,2
13135,1972,Canoe / Kayak,Canoe / Kayak F,"COVALIOV, Serghei",ROU,Men,C-2 1000m (canoe double),Silver,2
13134,1972,Canoe / Kayak,Canoe / Kayak F,"LOBANOV, Yuri",URS,Men,C-2 1000m (canoe double),Gold,3
13133,1972,Canoe / Kayak,Canoe / Kayak F,"CHESSYUNAS, Vladislavas",URS,Men,C-2 1000m (canoe double),Gold,3
13140,1972,Canoe / Kayak,Canoe / Kayak F,"PFEFFER, Anna",HUN,Women,K-1 500m (kayak single),Bronze,1
13132,1972,Canoe / Kayak,Canoe / Kayak F,"DAMIANOV, Fedia",BUL,Men,C-2 1000m (canoe double),Bronze,1
13130,1972,Canoe / Kayak,Canoe / Kayak F,"WICHMANN, Tamas",HUN,Men,C-1 1000m (canoe single),Silver,2
13129,1972,Canoe / Kayak,Canoe / Kayak F,"PATZAICHIN, Ivan",ROU,Men,C-1 1000m (canoe single),Gold,3
13128,1972,Canoe / Kayak,Canoe / Kayak F,"LEWE, Detlef",FRG,Men,C-1 1000m (canoe single),Bronze,1
13127,1972,Boxing,Boxing,"CARRILLO QUESADA, Gilberto",CUB,Men,75 - 81kg (light-heavyweight),Silver,2
13126,1972,Boxing,Boxing,"PARLOV, Mate",YUG,Men,75 - 81kg (light-heavyweight),Gold,3
13125,1972,Boxing,Boxing,"IKHOURIA, Isaac",NGR,Men,75 - 81kg (light-heavyweight),Bronze,1
13131,1972,Canoe / Kayak,Canoe / Kayak F,"BURTCHIN, Ivan",BUL,Men,C-2 1000m (canoe double),Bronze,1
13141,1972,Canoe / Kayak,Canoe / Kayak F,"RYABCHINSKAYA, Yulia",URS,Women,K-1 500m (kayak single),Gold,3
13142,1972,Canoe / Kayak,Canoe / Kayak F,"JAAPIES, Marie (Mieke)",NED,Women,K-1 500m (kayak single),Silver,2
13143,1972,Canoe / Kayak,Canoe / Kayak F,"PISZCZ, Rafal Maciej",POL,Men,K-2 1000m (kayak double),Bronze,1
13157,1972,Canoe / Kayak,Canoe / Kayak F,"JOHANSEN, Jan",NOR,Men,K-4 1000m (kayak four),Bronze,1
13156,1972,Canoe / Kayak,Canoe / Kayak F,"BERGER, Tore",NOR,Men,K-4 1000m (kayak four),Bronze,1
13155,1972,Canoe / Kayak,Canoe / Kayak F,"AMUNDSEN, Steinar",NOR,Men,K-4 1000m (kayak four),Bronze,1
13086,1972,Boxing,Boxing,"GEDO, GyÃ¶rgy",HUN,Men,- 48kg (light-flyweight),Gold,3
13154,1972,Canoe / Kayak,Canoe / Kayak F,"KASCHUBE, Ilse",GDR,Women,K-2 500m (kayak double),Silver,2
13153,1972,Canoe / Kayak,Canoe / Kayak F,"GRABOWSKY, Petra",GDR,Women,K-2 500m (kayak double),Silver,2
13152,1972,Canoe / Kayak,Canoe / Kayak F,"KURYSHKO, Ekaterina",URS,Women,K-2 500m (kayak double),Gold,3
13151,1972,Canoe / Kayak,Canoe / Kayak F,"KHVEDOSYUK-PINAEVA, Lyudmila",URS,Women,K-2 500m (kayak double),Gold,3
13150,1972,Canoe / Kayak,Canoe / Kayak F,"NICHIFOROV-MIHOREANU, Maria",ROU,Women,K-2 500m (kayak double),Bronze,1
13149,1972,Canoe / Kayak,Canoe / Kayak F,"DUMITRU, Viorica",ROU,Women,K-2 500m (kayak double),Bronze,1
13148,1972,Canoe / Kayak,Canoe / Kayak F,"RATKAI, Janos",HUN,Men,K-2 1000m (kayak double),Silver,2
13147,1972,Canoe / Kayak,Canoe / Kayak F,"DEME, Jozsef",HUN,Men,K-2 1000m (kayak double),Silver,2
13146,1972,Canoe / Kayak,Canoe / Kayak F,"KRATASYUK, Viktor",URS,Men,K-2 1000m (kayak double),Gold,3
13145,1972,Canoe / Kayak,Canoe / Kayak F,"GORBACHEV, Nikolai",URS,Men,K-2 1000m (kayak double),Gold,3
13144,1972,Canoe / Kayak,Canoe / Kayak F,"SZUSZKIEWICZ, Wladyslaw",POL,Men,K-2 1000m (kayak double),Bronze,1
13124,1972,Boxing,Boxing,"GORTAT, Janusz",POL,Men,75 - 81kg (light-heavyweight),Bronze,1
13123,1972,Boxing,Boxing,"VIRTANEN, Reima Valdemar",FIN,Men,71-75kg,Silver,2
13139,1972,Canoe / Kayak,Canoe / Kayak F,"PETERSON, Rolf",SWE,Men,K-1 1000m (kayak single),Silver,2
13098,1972,Boxing,Boxing,"MARTINEZ ROMERO, Orlando",CUB,Men,51 - 54kg (bantamweight),Gold,3
13102,1972,Boxing,Boxing,"KUZNETSOV, Boris",URS,Men,54 - 57kg (featherweight),Gold,3
13101,1972,Boxing,Boxing,"ROJAS, Clemente",COL,Men,54 - 57kg (featherweight),Bronze,1
13100,1972,Boxing,Boxing,"BOTOS, Andras",HUN,Men,54 - 57kg (featherweight),Bronze,1
13089,1972,Boxing,Boxing,"THOMSEN, Hasse",SWE,Men,+ 81kg (heavyweight),Bronze,1
13099,1972,Boxing,Boxing,"ZAMORA, Alfonso",MEX,Men,51 - 54kg (bantamweight),Silver,2
13097,1972,Boxing,Boxing,"TURPIN, George",GBR,Men,51 - 54kg (bantamweight),Bronze,1
13104,1972,Boxing,Boxing,"MBUGUA, Samuel",KEN,Men,57 - 60kg (lightweight),Bronze,1
13096,1972,Boxing,Boxing,"CARRERAS, Ricardo Luis",USA,Men,51 - 54kg (bantamweight),Bronze,1
13094,1972,Boxing,Boxing,"KOSTADINOV, Georghi",BUL,Men,48 - 51kg (flyweight),Gold,3
13093,1972,Boxing,Boxing,"RODRIGUEZ GUARDIOLA, Douglas",CUB,Men,48 - 51kg (flyweight),Bronze,1
13092,1972,Boxing,Boxing,"BLAZYNSKI, Leszek",POL,Men,48 - 51kg (flyweight),Bronze,1
13091,1972,Boxing,Boxing,"ALEXE, Ion",ROU,Men,+ 81kg (heavyweight),Silver,2
13122,1972,Boxing,Boxing,"LEMECHEW, Viacheslav",URS,Men,71-75kg,Gold,3
13088,1972,Boxing,Boxing,"HUSSING, Peter",FRG,Men,+ 81kg (heavyweight),Bronze,1
13095,1972,Boxing,Boxing,"RWABDOGO, Leo",UGA,Men,48 - 51kg (flyweight),Silver,2
13105,1972,Boxing,Boxing,"PEREZ, Alfonso",COL,Men,57 - 60kg (lightweight),Bronze,1
13103,1972,Boxing,Boxing,"WARUINGE, Philip",KEN,Men,54 - 57kg (featherweight),Silver,2
13106,1972,Boxing,Boxing,"SZCZEPANSKI, Jan",POL,Men,57 - 60kg (lightweight),Gold,3
13121,1972,Boxing,Boxing,"JOHNSON, Marvin L.",USA,Men,71-75kg,Bronze,1
13120,1972,Boxing,Boxing,"AMARTEY, Prince",GHA,Men,71-75kg,Bronze,1
13119,1972,Boxing,Boxing,"RUDKOWSKI, Wieslaw",POL,Men,67 - 71kg (light-middleweight),Silver,2
13118,1972,Boxing,Boxing,"KOTTYSCH, Dieter",FRG,Men,67 - 71kg (light-middleweight),Gold,3
13117,1972,Boxing,Boxing,"TIEPOLD, Peter",GDR,Men,67 - 71kg (light-middleweight),Bronze,1
13116,1972,Boxing,Boxing,"MINTER, Alan",GBR,Men,67 - 71kg (light-middleweight),Bronze,1
13114,1972,Boxing,Boxing,"CORREA VAILLANT, Emilio",CUB,Men,63.5 - 67kg (welterweight),Gold,3
13113,1972,Boxing,Boxing,"VALDEZ, John (Jesse)",USA,Men,63.5 - 67kg (welterweight),Bronze,1
13115,1972,Boxing,Boxing,"KAJDI, Janos",HUN,Men,63.5 - 67kg (welterweight),Silver,2
13112,1972,Boxing,Boxing,"MURUNGA, Richard (Tiger)",KEN,Men,63.5 - 67kg (welterweight),Bronze,1
13111,1972,Boxing,Boxing,"ANGELOV, Angel",BUL,Men,60 - 63.5kg (light-welterweight),Silver,2
13110,1972,Boxing,Boxing,"SEALES, Ray P.",USA,Men,60 - 63.5kg (light-welterweight),Gold,3
13109,1972,Boxing,Boxing,"VUJIN, Zvonimir",YUG,Men,60 - 63.5kg (light-welterweight),Bronze,1
13108,1972,Boxing,Boxing,"DABORG, Issaka",NIG,Men,60 - 63.5kg (light-welterweight),Bronze,1
13107,1972,Boxing,Boxing,"ORBAN, Laszlo",HUN,Men,57 - 60kg (lightweight),Silver,2
13090,1972,Boxing,Boxing,"STEVENSON, Teofilo",CUB,Men,+ 81kg (heavyweight),Gold,3
14774,1976,Hockey,Hockey,"WILSON, Les",NZL,Men,hockey,Gold,3
14772,1976,Hockey,Hockey,"PATEL, Mohan",NZL,Men,hockey,Gold,3
14771,1976,Hockey,Hockey,"PARKIN, Arthur",NZL,Men,hockey,Gold,3
14768,1976,Hockey,Hockey,"MANNING, Trevor",NZL,Men,hockey,Gold,3
14770,1976,Hockey,Hockey,"MCLEOD, Neil",NZL,Men,hockey,Gold,3
14769,1976,Hockey,Hockey,"MC INTYRE, Alan Lionel",NZL,Men,hockey,Gold,3
14773,1976,Hockey,Hockey,"PATEL, Ramesh",NZL,Men,hockey,Gold,3
14794,1976,Judo,Judo,"CHANG, Eun-Kyung",KOR,Men,- 63kg (lightweight),Silver,2
14766,1976,Hockey,Hockey,"MAISTER, Barry John",NZL,Men,hockey,Gold,3
14765,1976,Hockey,Hockey,"INESON, Tony",NZL,Men,hockey,Gold,3
14764,1976,Hockey,Hockey,"DAMAN, Gregory",NZL,Men,hockey,Gold,3
14763,1976,Hockey,Hockey,"CHRISTENSEN, John Hansen",NZL,Men,hockey,Gold,3
14762,1976,Hockey,Hockey,"CHESNEY, Alan",NZL,Men,hockey,Gold,3
14775,1976,Hockey,Hockey,"BELL, David",AUS,Men,hockey,Silver,2
14761,1976,Hockey,Hockey,"BORREN, Thurman",NZL,Men,hockey,Gold,3
14760,1976,Hockey,Hockey,"ARCHIBALD, Geoffrey",NZL,Men,hockey,Gold,3
14767,1976,Hockey,Hockey,"MAISTER, Selwyn Gerald",NZL,Men,hockey,Gold,3
14776,1976,Hockey,Hockey,"BROWNING, Gregory",AUS,Men,hockey,Silver,2
14790,1976,Hockey,Hockey,"WALSH, Terence",AUS,Men,hockey,Silver,2
14778,1976,Hockey,Hockey,"COOKE, Ian",AUS,Men,hockey,Silver,2
14759,1976,Hockey,Hockey,"ACKERLEY, Paul",NZL,Men,hockey,Gold,3
14793,1976,Judo,Judo,"RODRIGUEZ TORRES, Hector",CUB,Men,- 63kg (lightweight),Gold,3
14792,1976,Judo,Judo,"TUNCSIK, Jozsef",HUN,Men,- 63kg (lightweight),Bronze,1
14791,1976,Judo,Judo,"MARIANI, Felice",ITA,Men,- 63kg (lightweight),Bronze,1
14789,1976,Hockey,Hockey,"SMITH, Trevor",AUS,Men,hockey,Silver,2
14795,1976,Judo,Judo,"COAGE, Allen James",USA,Men,+ 93kg (heavyweight),Bronze,1
14788,1976,Hockey,Hockey,"RILEY, Ronald",AUS,Men,hockey,Silver,2
14777,1976,Hockey,Hockey,"CHARLESWORTH, Richard",AUS,Men,hockey,Silver,2
14787,1976,Hockey,Hockey,"REID, Graham",AUS,Men,hockey,Silver,2
14785,1976,Hockey,Hockey,"POOLE, Malcolm",AUS,Men,hockey,Silver,2
14784,1976,Hockey,Hockey,"MARSHALL, Stephen",AUS,Men,hockey,Silver,2
14783,1976,Hockey,Hockey,"IRVINE, James",AUS,Men,hockey,Silver,2
14782,1976,Hockey,Hockey,"HAMMOND, Wayne",AUS,Men,hockey,Silver,2
14781,1976,Hockey,Hockey,"HAIGH, Robert",AUS,Men,hockey,Silver,2
14780,1976,Hockey,Hockey,"GOLDER, Thomas Douglas",AUS,Men,hockey,Silver,2
14779,1976,Hockey,Hockey,"DANCER, Barry",AUS,Men,hockey,Silver,2
14786,1976,Hockey,Hockey,"PROCTOR, Robert",AUS,Men,hockey,Silver,2
14758,1976,Hockey,Hockey,"SYED, Mudassar Ashgar",PAK,Men,hockey,Bronze,1
14725,1976,Handball,Handball,"SHERSTYUK-TIMOSHKINA, Natalia",URS,Women,handball,Gold,3
14756,1976,Hockey,Hockey,"SHERWANI, Saleem",PAK,Men,hockey,Bronze,1
14734,1976,Handball,Handball,"MICHAELIS, Liane",GDR,Women,handball,Silver,2
14733,1976,Handball,Handball,"MATZ, Evelyn",GDR,Women,handball,Silver,2
14732,1976,Handball,Handball,"KRETZSCHMAR, Waltraud",GDR,Women,handball,Silver,2
14731,1976,Handball,Handball,"KRAUSE, Roswitha",GDR,Women,handball,Silver,2
14730,1976,Handball,Handball,"BUROSCH, Hannelore",GDR,Women,handball,Silver,2
14729,1976,Handball,Handball,"BADOREK, Gabriele",GDR,Women,handball,Silver,2
14728,1976,Handball,Handball,"ZAKHAROVA, Galina",URS,Women,handball,Gold,3
14735,1976,Handball,Handball,"PASKUY, Eva",GDR,Women,handball,Silver,2
14727,1976,Handball,Handball,"TURCHINA, Zinaida",URS,Women,handball,Gold,3
14724,1976,Handball,Handball,"SHABANOVA, Rafiga",URS,Women,handball,Gold,3
14723,1976,Handball,Handball,"PANCHUK, Lyudmila",URS,Women,handball,Gold,3
14722,1976,Handball,Handball,"MAKARETS-KOCHERGINA, Tatiana",URS,Women,handball,Gold,3
14721,1976,Handball,Handball,"LOBOVA, Nina",URS,Women,handball,Gold,3
14719,1976,Handball,Handball,"KARLOVA, Larisa",URS,Women,handball,Gold,3
14796,1976,Judo,Judo,"ENDO, Sumio",JPN,Men,+ 93kg (heavyweight),Bronze,1
14720,1976,Handball,Handball,"LITOSHCHENKO, Mariya",URS,Women,handball,Gold,3
14726,1976,Handball,Handball,"SHUBINA, Lyudmila",URS,Women,handball,Gold,3
14736,1976,Handball,Handball,"RICHTER-HOCHMUT, Kristina",GDR,Women,handball,Silver,2
14737,1976,Handball,Handball,"ROST, Christina",GDR,Women,handball,Silver,2
14738,1976,Handball,Handball,"SIEFERT, Silvia",GDR,Women,handball,Silver,2
14755,1976,Hockey,Hockey,"SHAIKH, Shahnaz",PAK,Men,hockey,Bronze,1
14754,1976,Hockey,Hockey,"SALIM, Nazim",PAK,Men,hockey,Bronze,1
14753,1976,Hockey,Hockey,"QAMAR, Zia",PAK,Men,hockey,Bronze,1
14752,1976,Hockey,Hockey,"MUNAWAR, Uz-Zaman",PAK,Men,hockey,Bronze,1
14751,1976,Hockey,Hockey,"MANZOOR, Hussain",PAK,Men,hockey,Bronze,1
14750,1976,Hockey,Hockey,"MANZOOR, Hassan",PAK,Men,hockey,Bronze,1
14749,1976,Hockey,Hockey,"KHAN, Sami Ullah",PAK,Men,hockey,Bronze,1
14748,1976,Hockey,Hockey,"ISLAH, Ud Din",PAK,Men,hockey,Bronze,1
14747,1976,Hockey,Hockey,"HANEEF, Khan",PAK,Men,hockey,Bronze,1
14746,1976,Hockey,Hockey,"CHAUDHRY, Arshad Ali",PAK,Men,hockey,Bronze,1
14745,1976,Hockey,Hockey,"ARSHAD, Mahmood",PAK,Men,hockey,Bronze,1
14744,1976,Hockey,Hockey,"AKHTAR, Rasool",PAK,Men,hockey,Bronze,1
14743,1976,Hockey,Hockey,"ABDUL, Rashid III",PAK,Men,hockey,Bronze,1
14742,1976,Handball,Handball,"ZOBER, Hannelore",GDR,Women,handball,Silver,2
14741,1976,Handball,Handball,"VOSS, Christina",GDR,Women,handball,Silver,2
14740,1976,Handball,Handball,"UHLIG, Petra",GDR,Women,handball,Silver,2
14739,1976,Handball,Handball,"TIETZ, Marion",GDR,Women,handball,Silver,2
14757,1976,Hockey,Hockey,"SYED, Iftikar Ahmed",PAK,Men,hockey,Bronze,1
14797,1976,Judo,Judo,"NOVIKOV, Sergei",URS,Men,+ 93kg (heavyweight),Gold,3
14869,1976,Rowing,Rowing,"SMALLBONE, Frederick John",GBR,Men,eight with coxswain (8+),Silver,2
14799,1976,Judo,Judo,"TALAJ, Marian",POL,Men,63 - 70kg (half-middleweight),Bronze,1
14856,1976,Rowing,Rowing,"DÃHN, Gottfried",GDR,Men,eight with coxswain (8+),Gold,3
14855,1976,Rowing,Rowing,"DANIELOWSKI, Karl-Heinz",GDR,Men,eight with coxswain (8+),Gold,3
14854,1976,Rowing,Rowing,"BAUMGART, Bernd",GDR,Men,eight with coxswain (8+),Gold,3
14853,1976,Rowing,Rowing,"WILSON, Lindsay",NZL,Men,eight with coxswain (8+),Bronze,1
14852,1976,Rowing,Rowing,"SUTHERLAND, Ivan",NZL,Men,eight with coxswain (8+),Bronze,1
14851,1976,Rowing,Rowing,"RODGER, David",NZL,Men,eight with coxswain (8+),Bronze,1
14850,1976,Rowing,Rowing,"MCLEAN, Alexander",NZL,Men,eight with coxswain (8+),Bronze,1
14857,1976,Rowing,Rowing,"KARNATZ, Ulrich",GDR,Men,eight with coxswain (8+),Gold,3
14849,1976,Rowing,Rowing,"HURT, Anthony",NZL,Men,eight with coxswain (8+),Bronze,1
14847,1976,Rowing,Rowing,"DIGMAN, Peter",NZL,Men,eight with coxswain (8+),Bronze,1
14846,1976,Rowing,Rowing,"DICKIE, Simon Charles",NZL,Men,eight with coxswain (8+),Bronze,1
14845,1976,Rowing,Rowing,"COKER, Trevor",NZL,Men,eight with coxswain (8+),Bronze,1
14844,1976,Rowing,Rowing,"JAHN, Sabine",GDR,Women,double sculls (2x),Silver,2
14843,1976,Rowing,Rowing,"BOESLER, Petra",GDR,Women,double sculls (2x),Silver,2
14842,1976,Rowing,Rowing,"YORDANOVA, Zdravka",BUL,Women,double sculls (2x),Gold,3
14841,1976,Rowing,Rowing,"OTZETOVA, Svetla",BUL,Women,double sculls (2x),Gold,3
14848,1976,Rowing,Rowing,"EARL, Athol",NZL,Men,eight with coxswain (8+),Bronze,1
14858,1976,Rowing,Rowing,"KLATT, Werner",GDR,Men,eight with coxswain (8+),Gold,3
14859,1976,Rowing,Rowing,"KOSTULSKI, Roland",GDR,Men,eight with coxswain (8+),Gold,3
14860,1976,Rowing,Rowing,"LÃCK, Hans-Joachim",GDR,Men,eight with coxswain (8+),Gold,3
14877,1976,Rowing,Rowing,"RICKETSON, Gail Susan",USA,Women,eight with coxswain (8+),Bronze,1
14718,1976,Handball,Handball,"GLUSHCHENKO, Tatyana",URS,Women,handball,Gold,3
14876,1976,Rowing,Rowing,"MCCARTHY, Margaret Ann",USA,Women,eight with coxswain (8+),Bronze,1
14875,1976,Rowing,Rowing,"GREIG, Marion",USA,Women,eight with coxswain (8+),Bronze,1
14874,1976,Rowing,Rowing,"GRAVES, Carolyn Brand",USA,Women,eight with coxswain (8+),Bronze,1
14873,1976,Rowing,Rowing,"DEFRANTZ, Anita Luceete",USA,Women,eight with coxswain (8+),Bronze,1
14872,1976,Rowing,Rowing,"BROWN, Carol Page",USA,Women,eight with coxswain (8+),Bronze,1
14871,1976,Rowing,Rowing,"YALLOP, John C.",GBR,Men,eight with coxswain (8+),Silver,2
14870,1976,Rowing,Rowing,"SWEENEY, Patrick John",GBR,Men,eight with coxswain (8+),Silver,2
14868,1976,Rowing,Rowing,"ROBERTSON, Leonard David",GBR,Men,eight with coxswain (8+),Silver,2
14867,1976,Rowing,Rowing,"MAXWELL, David Lindsay",GBR,Men,eight with coxswain (8+),Silver,2
14866,1976,Rowing,Rowing,"MATHESON, Hugh Patrick",GBR,Men,eight with coxswain (8+),Silver,2
14865,1976,Rowing,Rowing,"LESTER, Richard C.",GBR,Men,eight with coxswain (8+),Silver,2
